src_pmid	burst_year	threshold	time_period	Avg. # of Pub.	after_burst_window
8244960	2000	Threshold of 0.25%	Earlier Entrants	11.074074074074074	10y
8244960	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	20.76086956521739	10y
8248205	2000	Threshold of 0.25%	Earlier Entrants	19.262135922330096	10y
8248205	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.742346938775512	10y
8248236	2002	Threshold of 0.25%	Earlier Entrants	13.333333333333334	10y
8248236	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.196531791907514	10y
8265573	2007	Threshold of 0.25%	Earlier Entrants	5.8	10y
8265573	2007	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.93854748603352	10y
8268652	2004	Threshold of 0.25%	Earlier Entrants	26.87323943661972	10y
8268652	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	30.835526315789476	10y
8276831	2002	Threshold of 0.25%	Earlier Entrants	28.53333333333333	10y
8276831	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.25925925925926	10y
8278400	2003	Threshold of 0.25%	Earlier Entrants	39.13636363636363	10y
8278400	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	22.74175824175824	10y
8283222	2008	Threshold of 0.25%	Earlier Entrants	21.466666666666665	10y
8283222	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.63125	10y
8333952	2004	Threshold of 0.25%	Earlier Entrants	11.588235294117649	10y
8333952	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.63135593220339	10y
8343516	2003	Threshold of 0.25%	Earlier Entrants	21.73333333333333	10y
8343516	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	24.45637583892617	10y
8344899	2000	Threshold of 0.25%	Earlier Entrants	25.352941176470587	10y
8344899	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.629955947136565	10y
8344900	2000	Threshold of 0.25%	Earlier Entrants	19.727272727272727	10y
8344900	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	23.825396825396822	10y
8349590	2000	Threshold of 0.25%	Earlier Entrants	35.1	10y
8349590	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.412060301507536	10y
8349642	2001	Threshold of 0.25%	Earlier Entrants	22.97222222222222	10y
8349642	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	22.95876288659794	10y
8354959	2001	Threshold of 0.25%	Earlier Entrants	16.85185185185185	10y
8354959	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.56656346749226	10y
8360184	2006	Threshold of 0.25%	Earlier Entrants	19.887096774193548	10y
8360184	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.906060606060606	10y
8360495	1999	Threshold of 0.25%	Earlier Entrants	26.57777777777778	10y
8360495	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	30.466666666666665	10y
8368314	2009	Threshold of 0.25%	Earlier Entrants	52.47619047619048	10y
8368314	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.397590361445783	10y
8373758	2003	Threshold of 0.25%	Earlier Entrants	42.74074074074074	10y
8373758	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	22.221476510067117	10y
8376405	2003	Threshold of 0.25%	Earlier Entrants	28.44131455399061	10y
8376405	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.87432950191571	10y
8378305	1999	Threshold of 0.25%	Earlier Entrants	17.666666666666668	10y
8378305	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.91489361702128	10y
8380710	1999	Threshold of 0.25%	Earlier Entrants	15.935897435897436	10y
8380710	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.11309523809524	10y
8382316	2009	Threshold of 0.25%	Earlier Entrants	26.547619047619047	10y
8382316	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.552631578947368	10y
8383532	1997	Threshold of 0.25%	Earlier Entrants	27.66	10y
8383532	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.140562248995984	10y
8387488	2002	Threshold of 0.25%	Earlier Entrants	28.37037037037037	10y
8387488	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	23.221649484536083	10y
8389763	2000	Threshold of 0.25%	Earlier Entrants	16.017857142857142	10y
8389763	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.687943262411348	10y
8390561	1998	Threshold of 0.25%	Earlier Entrants	22.41860465116279	10y
8390561	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.655688622754491	10y
8391799	1998	Threshold of 0.25%	Earlier Entrants	19.176470588235293	10y
8391799	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.333333333333332	10y
8392054	2002	Threshold of 0.25%	Earlier Entrants	16.941176470588236	10y
8392054	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.281481481481482	10y
8393673	2002	Threshold of 0.25%	Earlier Entrants	20.93548387096774	10y
8393673	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.531073446327685	10y
8396661	1997	Threshold of 0.25%	Earlier Entrants	16.456521739130434	10y
8396661	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.32085561497326	10y
8406505	2002	Threshold of 0.25%	Earlier Entrants	51.5	10y
8406505	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	33.33673469387755	10y
8407913	2002	Threshold of 0.25%	Earlier Entrants	8.23076923076923	10y
8407913	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.53225806451613	10y
8420938	2009	Threshold of 0.25%	Earlier Entrants	19.428571428571427	10y
8420938	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.950819672131148	10y
8423344	2002	Threshold of 0.25%	Earlier Entrants	36.63478260869565	10y
8423344	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.51441241685144	10y
8429040	1999	Threshold of 0.25%	Earlier Entrants	18.541666666666668	10y
8429040	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	20.87628865979381	10y
8436834	1994	Threshold of 0.25%	Earlier Entrants	22.82967032967033	10y
8436834	1994	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.14426229508197	10y
8438164	2005	Threshold of 0.25%	Earlier Entrants	11.55813953488372	10y
8438164	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.663003663003662	10y
8444843	1997	Threshold of 0.25%	Earlier Entrants	35.06976744186046	10y
8444843	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	23.268421052631577	10y
8447404	1999	Threshold of 0.25%	Earlier Entrants	28.57692307692308	10y
8447404	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.72289156626506	10y
8448119	2006	Threshold of 0.25%	Earlier Entrants	19.37037037037037	10y
8448119	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	22.19875776397516	10y
8449938	2000	Threshold of 0.25%	Earlier Entrants	14.79245283018868	10y
8449938	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	22.90740740740741	10y
8454650	2006	Threshold of 0.25%	Earlier Entrants	18.5	10y
8454650	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.497041420118345	10y
8457847	2001	Threshold of 0.25%	Earlier Entrants	21.63636363636364	10y
8457847	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.614832535885167	10y
8463230	2002	Threshold of 0.25%	Earlier Entrants	12.72222222222222	10y
8463230	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.827380952380953	10y
8473410	2003	Threshold of 0.25%	Earlier Entrants	24.58910891089109	10y
8473410	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.93180778032037	10y
8486687	2000	Threshold of 0.25%	Earlier Entrants	18.166666666666668	10y
8486687	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	26.93103448275862	10y
8486735	2002	Threshold of 0.25%	Earlier Entrants	27.217391304347824	10y
8486735	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.1747572815534	10y
8490033	1999	Threshold of 0.25%	Earlier Entrants	24.1	10y
8490033	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.100840336134453	10y
8491503	2002	Threshold of 0.25%	Earlier Entrants	7.5	10y
8491503	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.713483146067414	10y
8494035	2003	Threshold of 0.25%	Earlier Entrants	22.095890410958905	10y
8494035	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.412811387900355	10y
8505322	1997	Threshold of 0.25%	Earlier Entrants	23.057142857142857	10y
8505322	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	27.133064516129032	10y
8524843	2003	Threshold of 0.25%	Earlier Entrants	24.925	10y
8524843	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	20.34234234234234	10y
8530434	2005	Threshold of 0.25%	Earlier Entrants	21.666666666666668	10y
8530434	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.5	10y
8539920	2001	Threshold of 0.25%	Earlier Entrants	43.60240963855421	10y
8539920	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	38.59305210918114	10y
8547257	2003	Threshold of 0.25%	Earlier Entrants	25.29357798165137	10y
8547257	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.499626587005228	10y
8548746	2002	Threshold of 0.25%	Earlier Entrants	33.142857142857146	10y
8548746	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.786096256684491	10y
8557640	2004	Threshold of 0.25%	Earlier Entrants	16.75	10y
8557640	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.159090909090908	10y
8558012	2006	Threshold of 0.25%	Earlier Entrants	32.63380281690141	10y
8558012	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	22.89667458432304	10y
8560260	2008	Threshold of 0.25%	Earlier Entrants	32.64705882352941	10y
8560260	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.232142857142858	10y
8595956	2004	Threshold of 0.25%	Earlier Entrants	16.3	10y
8595956	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.053448275862069	10y
8599951	2001	Threshold of 0.25%	Earlier Entrants	21.12	10y
8599951	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	20.53012048192771	10y
8605161	2007	Threshold of 0.25%	Earlier Entrants	37.96296296296296	10y
8605161	2007	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.387144992526158	10y
8611554	2009	Threshold of 0.25%	Earlier Entrants	30.55555555555556	10y
8611554	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.031088082901556	10y
8611557	2007	Threshold of 0.25%	Earlier Entrants	20.41333333333333	10y
8611557	2007	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.05292479108635	10y
8613989	2000	Threshold of 0.25%	Earlier Entrants	20.08695652173913	10y
8613989	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.795081967213116	10y
8621464	2000	Threshold of 0.25%	Earlier Entrants	17.605263157894736	10y
8621464	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.060747663551403	10y
8622970	2005	Threshold of 0.25%	Earlier Entrants	46.56140350877193	10y
8622970	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	25.81052631578948	10y
8626410	2003	Threshold of 0.25%	Earlier Entrants	23.093023255813957	10y
8626410	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.3125	10y
8630000	2006	Threshold of 0.25%	Earlier Entrants	21.78125	10y
8630000	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	11.785714285714286	10y
8631887	2003	Threshold of 0.25%	Earlier Entrants	23.318181818181817	10y
8631887	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.662983425414364	10y
8633089	2002	Threshold of 0.25%	Earlier Entrants	19.51020408163265	10y
8633089	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.422442244224424	10y
8636087	2003	Threshold of 0.25%	Earlier Entrants	16.333333333333332	10y
8636087	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.428571428571427	10y
8637010	2005	Threshold of 0.25%	Earlier Entrants	16.192307692307693	10y
8637010	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.13953488372093	10y
8638720	1998	Threshold of 0.25%	Earlier Entrants	26.3	10y
8638720	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.46280991735537	10y
8639678	2009	Threshold of 0.25%	Earlier Entrants	18.444444444444443	10y
8639678	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.479591836734691	10y
8643835	2006	Threshold of 0.25%	Earlier Entrants	14.642857142857142	10y
8643835	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.344117647058823	10y
8650202	2003	Threshold of 0.25%	Earlier Entrants	23.653846153846157	10y
8650202	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.543589743589745	10y
8662895	1999	Threshold of 0.25%	Earlier Entrants	15.4	10y
8662895	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.90532544378698	10y
8663052	2008	Threshold of 0.25%	Earlier Entrants	22.59090909090909	10y
8663052	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.603076923076923	10y
8663135	2005	Threshold of 0.25%	Earlier Entrants	18.696969696969692	10y
8663135	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.961290322580645	10y
8663225	2003	Threshold of 0.25%	Earlier Entrants	10.142857142857142	10y
8663225	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.04748603351955	10y
8663500	2002	Threshold of 0.25%	Earlier Entrants	15.26086956521739	10y
8663500	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.3006993006993	10y
8665526	2009	Threshold of 0.25%	Earlier Entrants	37.653333333333336	10y
8665526	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.810313075506446	10y
8702526	2002	Threshold of 0.25%	Earlier Entrants	16.866666666666667	10y
8702526	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.36036036036036	10y
8703916	2000	Threshold of 0.25%	Earlier Entrants	19.225	10y
8703916	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.268456375838927	10y
8718856	2003	Threshold of 0.25%	Earlier Entrants	22.057142857142857	10y
8718856	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.61392405063291	10y
8743618	2008	Threshold of 0.25%	Earlier Entrants	12.185185185185183	10y
8743618	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.47826086956522	10y
8764050	1999	Threshold of 0.25%	Earlier Entrants	8.7	10y
8764050	1999	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.065040650406505	10y
8764397	2006	Threshold of 0.25%	Earlier Entrants	35.32692307692308	10y
8764397	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.502923976608187	10y
8769131	2002	Threshold of 0.25%	Earlier Entrants	12.533333333333331	10y
8769131	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.83381088825215	10y
8770186	2000	Threshold of 0.25%	Earlier Entrants	12	10y
8770186	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.27624309392265	10y
8779979	2009	Threshold of 0.25%	Earlier Entrants	39.5	10y
8779979	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.15625	10y
8790434	2005	Threshold of 0.25%	Earlier Entrants	17.59090909090909	10y
8790434	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.368852459016392	10y
8797188	2002	Threshold of 0.25%	Earlier Entrants	17.75	10y
8797188	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	35.726618705035975	10y
8798487	2002	Threshold of 0.25%	Earlier Entrants	14.794871794871796	10y
8798487	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.280373831775702	10y
8801578	2008	Threshold of 0.25%	Earlier Entrants	19.09375	10y
8801578	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.40740740740741	10y
8801589	2000	Threshold of 0.25%	Earlier Entrants	14.476190476190476	10y
8801589	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	25.433962264150946	10y
8810344	2004	Threshold of 0.25%	Earlier Entrants	26.794117647058822	10y
8810344	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.844559585492227	10y
8810920	2006	Threshold of 0.25%	Earlier Entrants	33.21621621621622	10y
8810920	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.579158316633265	10y
8816947	2002	Threshold of 0.25%	Earlier Entrants	19.8	10y
8816947	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.53435114503817	10y
8838004	2001	Threshold of 0.25%	Earlier Entrants	17.636363636363637	10y
8838004	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.836477987421382	10y
8848196	2006	Threshold of 0.25%	Earlier Entrants	51.23157894736842	10y
8848196	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	36.27453987730061	10y
8855341	2001	Threshold of 0.25%	Earlier Entrants	33.07142857142857	10y
8855341	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	23.40625	10y
8866851	2008	Threshold of 0.25%	Earlier Entrants	10.22222222222222	10y
8866851	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.051020408163266	10y
8887448	2002	Threshold of 0.25%	Earlier Entrants	26.728813559322035	10y
8887448	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.241610738255034	10y
8898012	2000	Threshold of 0.25%	Earlier Entrants	27.889473684210525	10y
8898012	2000	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.493606138107417	10y
8902847	2006	Threshold of 0.25%	Earlier Entrants	17.75	10y
8902847	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.008869179600888	10y
8903379	2005	Threshold of 0.25%	Earlier Entrants	47.91666666666666	10y
8903379	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	38.71670190274841	10y
8906505	2001	Threshold of 0.25%	Earlier Entrants	14.173913043478262	10y
8906505	2001	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	14.013513513513514	10y
8910457	2002	Threshold of 0.25%	Earlier Entrants	13.763157894736842	10y
8910457	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.26219512195122	10y
8917576	2008	Threshold of 0.25%	Earlier Entrants	29.285714285714285	10y
8917576	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.102564102564106	10y
8923862	2007	Threshold of 0.25%	Earlier Entrants	63.51724137931034	10y
8923862	2007	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	28.57451923076923	10y
8940061	2003	Threshold of 0.25%	Earlier Entrants	17.870967741935484	10y
8940061	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.462121212121213	10y
8942675	2009	Threshold of 0.25%	Earlier Entrants	24.34285714285714	10y
8942675	2009	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.788732394366198	10y
8943086	2007	Threshold of 0.25%	Earlier Entrants	23.045454545454547	10y
8943086	2007	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	16.373576309794988	10y
8943295	2005	Threshold of 0.25%	Earlier Entrants	28.72093023255814	10y
8943295	2005	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	18.369565217391305	10y
8944693	1998	Threshold of 0.25%	Earlier Entrants	35.07865168539326	10y
8944693	1998	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	26.44626168224299	10y
8947033	2003	Threshold of 0.25%	Earlier Entrants	25.94117647058824	10y
8947033	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	19.335540838852097	10y
8955091	2002	Threshold of 0.25%	Earlier Entrants	18.32	10y
8955091	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	12.57429718875502	10y
8960580	2003	Threshold of 0.25%	Earlier Entrants	79.28767123287672	10y
8960580	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	38.30092592592592	10y
8962166	2006	Threshold of 0.25%	Earlier Entrants	16.22222222222222	10y
8962166	2006	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.618852459016395	10y
8967503	2004	Threshold of 0.25%	Earlier Entrants	32.32142857142857	10y
8967503	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	21.063291139240505	10y
8987990	1997	Threshold of 0.25%	Earlier Entrants	17.153374233128833	10y
8987990	1997	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.535620052770447	10y
8999847	2002	Threshold of 0.25%	Earlier Entrants	17.208333333333332	10y
8999847	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	13.421487603305785	10y
8999967	2004	Threshold of 0.25%	Earlier Entrants	24.186666666666667	10y
8999967	2004	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	28.14213197969543	10y
9013618	2002	Threshold of 0.25%	Earlier Entrants	20.214285714285715	10y
9013618	2002	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	17.38	10y
9023362	2008	Threshold of 0.25%	Earlier Entrants	26.51219512195122	10y
9023362	2008	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	10.968253968253968	10y
9037011	2003	Threshold of 0.25%	Earlier Entrants	13.366666666666667	10y
9037011	2003	Threshold of 0.25%	Near-Collapse Actives (≤ 2y)	15.120481927710845	10y
